"x"
"1"	0.843513858955424
"2"	4.19298096486043
"3"	0.843513858955424
"5"	4.01470540426729
"6"	2.18188815056507
"7"	1.62362199834175
"9"	0.0109850697370459
"10"	-1.02463514165187
"11"	-1.7669086820834
"12"	4.00260809748897
"13"	-2.06531731853352
"15"	3.89236618800232
"16"	0.0781198726131975
"18"	0.843513858955424
"20"	-2.18478727424837
"22"	-0.611714997532518
"23"	3.46028699732354
"24"	0.843513858955424
"25"	0.843513858955424
"27"	2.74060949709056
"28"	-0.311823760032666
"29"	-2.00542782888027
"30"	1.89055534302114
"32"	0.843513858955424
"34"	1.86427013455551
"36"	-0.420253944625161
"38"	4.2659803930512
"39"	4.21333755053254
"42"	-3.27051554883708
"43"	-0.134110507557474
"45"	0.843513858955424
"46"	3.75067062973813
"47"	2.39103012241756
"48"	-0.162298059246424
"49"	0.843513858955424
"51"	2.99882573010763
"52"	-0.416165840245086
"53"	3.28633447016764
"55"	0.843513858955424
"56"	0.972748363005467
"57"	3.15486985583853
"58"	0.843513858955424
"59"	0.843513858955424
"60"	0.843513858955424
"61"	0.843513858955424
"62"	-3.20350556941901
"63"	-1.83852179561518
"64"	-3.43354400924493
"65"	-0.46177913641375
"66"	0.47412701464958
"67"	-0.98332216321391
"68"	-0.814657508764759
"69"	-5.77304363286037
"70"	-4.20716047248154
"71"	-2.01845450790102
"72"	0.573438237128534
"73"	-5.26152625051117
"74"	0.843513858955424
"75"	-4.56045915001552
"76"	-4.68909463713969
"77"	-6.56270871596311
"84"	-0.00890401212861513
"85"	0.843513858955424
"87"	4.09833728515062
"88"	0.843513858955424
"89"	0.843513858955424
"90"	3.0172685219163
"92"	3.08360046484031
"93"	0.843513858955424
"94"	2.06781905125983
"97"	0.843513858955424
"99"	0.843513858955424
"100"	3.26252686911306
"101"	3.6571163028589
"102"	0.843513858955424
"104"	-0.951217637439058
"106"	-1.52505276891424
"108"	3.6691518731952
"110"	0.843513858955424
"111"	3.37894456373412
"112"	-6.55403057820401
"113"	3.08978459533993
"116"	-2.10467754890034
"118"	-2.39877605060173
"128"	0.231271173028235
"129"	-2.47129683084587
"130"	-2.81178832246175
"131"	-6.20721135395557
"132"	-2.57872218054202
"133"	-0.569010107055977
"134"	2.82130037505865
"135"	-0.36376042729024
"136"	-1.51849339584855
"137"	-4.01815548125321
"138"	0.843513858955424
"140"	3.49512262869721
"141"	-2.65503315653011
"142"	3.21537612523498
"143"	-0.560198201310121
"144"	-0.900174382578013
"145"	-0.723271786293473
"148"	0.843513858955424
"149"	0.843513858955424
"150"	0.843513858955424
"151"	0.843513858955424
"152"	0.843513858955424
"154"	0.843513858955424
