"x"
"1"	9.29879056212897
"2"	9.35114726604106
"3"	9.24987356950773
"4"	9.32658332315082
"5"	9.0520517950137
"6"	9.1057000216567
"7"	3.9865473952736
"8"	9.50031076173473
"9"	6.13497976592748
"10"	9.35841977344729
"11"	9.02810667811567
"12"	9.32948576269886
"13"	9.34738177786162
"14"	9.42093302527856
"15"	9.39960218091655
"16"	9.31295675092117
"17"	9.40892098235604
"18"	9.3718451716366
"19"	9.2693783939307
"20"	8.64419097451524
"21"	9.30169095013451
"22"	4.68868970705982
"23"	9.4646422324521
"24"	9.50319429986057
"25"	9.37484683499722
"26"	9.16807398069122
"27"	8.77939989718553
"28"	9.35610124032432
"29"	7.64628322372252
"30"	8.72132453659482
"31"	9.37708402475699
"32"	9.19345927984411
"33"	9.30217247266587
"34"	9.38236902095586
"35"	8.84000196724392
"36"	9.08814797194904
"37"	9.01597488291069
"38"	9.24595194307236
"39"	9.40256279152749
"40"	8.79062384034518
"41"	9.47784197186394
"42"	9.17488137569742
"43"	9.35585251184487
"44"	9.51392166865113
"45"	8.63827083547575
"46"	5.14832619328891
"47"	4.20593667511028
"48"	5.29231364107103
"49"	6.05371586681146
"50"	9.32536891748789
"51"	9.11300574968047
"52"	6.30349429041874
"53"	2.84234091943312
"54"	3.55218874850185
"55"	6.27977826373621
"56"	9.01824125204741
"57"	3.50050320917344
"58"	8.23464720828477
"59"	4.89574193424436
"60"	4.30342195579458
"61"	3.46010199785421
"62"	9.33529051664289
"63"	9.00345676001072
"64"	9.30289791004835
"65"	8.62865269104418
"66"	8.80196992708598
"67"	8.91237455594193
"68"	9.33579122607282
"69"	9.45884626975833
"70"	9.32178736085186
"71"	9.42170485104739
"72"	9.02610700206405
"73"	9.31157956658696
"74"	9.50370374657775
"75"	9.31082137021988
"76"	9.24838965055485
"77"	9.01116878376357
"78"	9.42017930389697
"79"	9.13109040311883
"80"	8.95668870443834
"81"	2.34824275945048
"82"	9.12724308607281
"83"	9.32431966696711
"84"	9.39994303027104
"85"	9.33068635309218
"86"	9.08308034831768
"87"	6.49928609734452
"88"	4.9075645567061
"89"	5.85182368149593
"90"	9.10462123900825
"91"	9.15422090705355
"92"	9.34687720317628
"93"	6.49317833189494
"94"	8.71466805850097
"95"	9.00437295618732
"96"	9.25763148253384
"97"	5.00098781535449
"98"	6.2905148463715
"99"	5.03806752230453
"100"	8.59959575358347
"101"	9.45234118944815
"102"	9.22849012983246
"103"	9.3983806475035
"104"	9.25566573980592
"105"	9.38173928026663
"106"	9.47713922952208
"107"	9.07326200225905
