KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR479000;ZellerG_2014;ERR479000_1.fastq.gz;ERR479000_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479001;ZellerG_2014;ERR479001_1.fastq.gz;ERR479001_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479002;ZellerG_2014;ERR479002_1.fastq.gz;ERR479002_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479004;ZellerG_2014;ERR479004_1.fastq.gz;ERR479004_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479005;ZellerG_2014;ERR479005_1.fastq.gz;ERR479005_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479006;ZellerG_2014;ERR479006_1.fastq.gz;ERR479006_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479007;ZellerG_2014;ERR479007_1.fastq.gz;ERR479007_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479008;ZellerG_2014;ERR479008_1.fastq.gz;ERR479008_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479009;ZellerG_2014;ERR479009_1.fastq.gz;ERR479009_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479010;ZellerG_2014;ERR479010_1.fastq.gz;ERR479010_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479011;ZellerG_2014;ERR479011_1.fastq.gz;ERR479011_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479012;ZellerG_2014;ERR479012_1.fastq.gz;ERR479012_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479013;ZellerG_2014;ERR479013_1.fastq.gz;ERR479013_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479014;ZellerG_2014;ERR479014_1.fastq.gz;ERR479014_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479015;ZellerG_2014;ERR479015_1.fastq.gz;ERR479015_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479016;ZellerG_2014;ERR479016_1.fastq.gz;ERR479016_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479017;ZellerG_2014;ERR479017_1.fastq.gz;ERR479017_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479018;ZellerG_2014;ERR479018_1.fastq.gz;ERR479018_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479019;ZellerG_2014;ERR479019_1.fastq.gz;ERR479019_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479020;ZellerG_2014;ERR479020_1.fastq.gz;ERR479020_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479021;ZellerG_2014;ERR479021_1.fastq.gz;ERR479021_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479022;ZellerG_2014;ERR479022_1.fastq.gz;ERR479022_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479023;ZellerG_2014;ERR479023_1.fastq.gz;ERR479023_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479024;ZellerG_2014;ERR479024_1.fastq.gz;ERR479024_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479025;ZellerG_2014;ERR479025_1.fastq.gz;ERR479025_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479026;ZellerG_2014;ERR479026_1.fastq.gz;ERR479026_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479027;ZellerG_2014;ERR479027_1.fastq.gz;ERR479027_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479028;ZellerG_2014;ERR479028_1.fastq.gz;ERR479028_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479029;ZellerG_2014;ERR479029_1.fastq.gz;ERR479029_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479030;ZellerG_2014;ERR479030_1.fastq.gz;ERR479030_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479031;ZellerG_2014;ERR479031_1.fastq.gz;ERR479031_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479032;ZellerG_2014;ERR479032_1.fastq.gz;ERR479032_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479033;ZellerG_2014;ERR479033_1.fastq.gz;ERR479033_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479034;ZellerG_2014;ERR479034_1.fastq.gz;ERR479034_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479035;ZellerG_2014;ERR479035_1.fastq.gz;ERR479035_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479036;ZellerG_2014;ERR479036_1.fastq.gz;ERR479036_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479037;ZellerG_2014;ERR479037_1.fastq.gz;ERR479037_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479038;ZellerG_2014;ERR479038_1.fastq.gz;ERR479038_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479039;ZellerG_2014;ERR479039_1.fastq.gz;ERR479039_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479040;ZellerG_2014;ERR479040_1.fastq.gz;ERR479040_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479041;ZellerG_2014;ERR479041_1.fastq.gz;ERR479041_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479042;ZellerG_2014;ERR479042_1.fastq.gz;ERR479042_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479043;ZellerG_2014;ERR479043_1.fastq.gz;ERR479043_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479044;ZellerG_2014;ERR479044_1.fastq.gz;ERR479044_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479045;ZellerG_2014;ERR479045_1.fastq.gz;ERR479045_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479046;ZellerG_2014;ERR479046_1.fastq.gz;ERR479046_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479047;ZellerG_2014;ERR479047_1.fastq.gz;ERR479047_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479048;ZellerG_2014;ERR479048_1.fastq.gz;ERR479048_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479049;ZellerG_2014;ERR479049_1.fastq.gz;ERR479049_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479050;ZellerG_2014;ERR479050_1.fastq.gz;ERR479050_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479051;ZellerG_2014;ERR479051_1.fastq.gz;ERR479051_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479052;ZellerG_2014;ERR479052_1.fastq.gz;ERR479052_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479053;ZellerG_2014;ERR479053_1.fastq.gz;ERR479053_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479054;ZellerG_2014;ERR479054_1.fastq.gz;ERR479054_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479055;ZellerG_2014;ERR479055_1.fastq.gz;ERR479055_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479056;ZellerG_2014;ERR479056_1.fastq.gz;ERR479056_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479057;ZellerG_2014;ERR479057_1.fastq.gz;ERR479057_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479058;ZellerG_2014;ERR479058_1.fastq.gz;ERR479058_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479059;ZellerG_2014;ERR479059_1.fastq.gz;ERR479059_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
ERR479060;ZellerG_2014;ERR479060_1.fastq.gz;ERR479060_2.fastq.gz;;True;/gfs/data/curated_metagenomes/ZellerG_2014
