KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
ERR209093;NielsenHB_2014;ERR209093_1.fastq.gz;ERR209093_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209094;NielsenHB_2014;ERR209094_1.fastq.gz;ERR209094_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209095;NielsenHB_2014;ERR209095_1.fastq.gz;ERR209095_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209096;NielsenHB_2014;ERR209096_1.fastq.gz;ERR209096_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209097;NielsenHB_2014;ERR209097_1.fastq.gz;ERR209097_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209102;NielsenHB_2014;ERR209102_1.fastq.gz;ERR209102_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209103;NielsenHB_2014;ERR209103_1.fastq.gz;ERR209103_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209104;NielsenHB_2014;ERR209104_1.fastq.gz;ERR209104_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209105;NielsenHB_2014;ERR209105_1.fastq.gz;ERR209105_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209106;NielsenHB_2014;ERR209106_1.fastq.gz;ERR209106_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209107;NielsenHB_2014;ERR209107_1.fastq.gz;ERR209107_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209108;NielsenHB_2014;ERR209108_1.fastq.gz;ERR209108_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209109;NielsenHB_2014;ERR209109_1.fastq.gz;ERR209109_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209110;NielsenHB_2014;ERR209110_1.fastq.gz;ERR209110_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209111;NielsenHB_2014;ERR209111_1.fastq.gz;ERR209111_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209112;NielsenHB_2014;ERR209112_1.fastq.gz;ERR209112_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209113;NielsenHB_2014;ERR209113_1.fastq.gz;ERR209113_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209114;NielsenHB_2014;ERR209114_1.fastq.gz;ERR209114_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
ERR209115;NielsenHB_2014;ERR209115_1.fastq.gz;ERR209115_2.fastq.gz;;True;/gfs/data/curated_metagenomes/NielsenHB_2014
