KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR4305072;VatanenT_2016;SRR4305072_1.fastq.gz;SRR4305072_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305073;VatanenT_2016;SRR4305073_1.fastq.gz;SRR4305073_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305074;VatanenT_2016;SRR4305074_1.fastq.gz;SRR4305074_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305075;VatanenT_2016;SRR4305075_1.fastq.gz;SRR4305075_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305076;VatanenT_2016;SRR4305076_1.fastq.gz;SRR4305076_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305077;VatanenT_2016;SRR4305077_1.fastq.gz;SRR4305077_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305078;VatanenT_2016;SRR4305078_1.fastq.gz;SRR4305078_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305079;VatanenT_2016;SRR4305079_1.fastq.gz;SRR4305079_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305080;VatanenT_2016;SRR4305080_1.fastq.gz;SRR4305080_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305081;VatanenT_2016;SRR4305081_1.fastq.gz;SRR4305081_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305082;VatanenT_2016;SRR4305082_1.fastq.gz;SRR4305082_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305083;VatanenT_2016;SRR4305083_1.fastq.gz;SRR4305083_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305084;VatanenT_2016;SRR4305084_1.fastq.gz;SRR4305084_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305085;VatanenT_2016;SRR4305085_1.fastq.gz;SRR4305085_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305086;VatanenT_2016;SRR4305086_1.fastq.gz;SRR4305086_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305087;VatanenT_2016;SRR4305087_1.fastq.gz;SRR4305087_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305088;VatanenT_2016;SRR4305088_1.fastq.gz;SRR4305088_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305089;VatanenT_2016;SRR4305089_1.fastq.gz;SRR4305089_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305090;VatanenT_2016;SRR4305090_1.fastq.gz;SRR4305090_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305091;VatanenT_2016;SRR4305091_1.fastq.gz;SRR4305091_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305092;VatanenT_2016;SRR4305092_1.fastq.gz;SRR4305092_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305093;VatanenT_2016;SRR4305093_1.fastq.gz;SRR4305093_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305094;VatanenT_2016;SRR4305094_1.fastq.gz;SRR4305094_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305095;VatanenT_2016;SRR4305095_1.fastq.gz;SRR4305095_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305096;VatanenT_2016;SRR4305096_1.fastq.gz;SRR4305096_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305097;VatanenT_2016;SRR4305097_1.fastq.gz;SRR4305097_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305098;VatanenT_2016;SRR4305098_1.fastq.gz;SRR4305098_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305099;VatanenT_2016;SRR4305099_1.fastq.gz;SRR4305099_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305100;VatanenT_2016;SRR4305100_1.fastq.gz;SRR4305100_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305101;VatanenT_2016;SRR4305101_1.fastq.gz;SRR4305101_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305102;VatanenT_2016;SRR4305102_1.fastq.gz;SRR4305102_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305103;VatanenT_2016;SRR4305103_1.fastq.gz;SRR4305103_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305104;VatanenT_2016;SRR4305104_1.fastq.gz;SRR4305104_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305105;VatanenT_2016;SRR4305105_1.fastq.gz;SRR4305105_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305106;VatanenT_2016;SRR4305106_1.fastq.gz;SRR4305106_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305107;VatanenT_2016;SRR4305107_1.fastq.gz;SRR4305107_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305108;VatanenT_2016;SRR4305108_1.fastq.gz;SRR4305108_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305109;VatanenT_2016;SRR4305109_1.fastq.gz;SRR4305109_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305110;VatanenT_2016;SRR4305110_1.fastq.gz;SRR4305110_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305111;VatanenT_2016;SRR4305111_1.fastq.gz;SRR4305111_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305112;VatanenT_2016;SRR4305112_1.fastq.gz;SRR4305112_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305113;VatanenT_2016;SRR4305113_1.fastq.gz;SRR4305113_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305114;VatanenT_2016;SRR4305114_1.fastq.gz;SRR4305114_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305115;VatanenT_2016;SRR4305115_1.fastq.gz;SRR4305115_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305116;VatanenT_2016;SRR4305116_1.fastq.gz;SRR4305116_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305117;VatanenT_2016;SRR4305117_1.fastq.gz;SRR4305117_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305118;VatanenT_2016;SRR4305118_1.fastq.gz;SRR4305118_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305119;VatanenT_2016;SRR4305119_1.fastq.gz;SRR4305119_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305120;VatanenT_2016;SRR4305120_1.fastq.gz;SRR4305120_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305121;VatanenT_2016;SRR4305121_1.fastq.gz;SRR4305121_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305122;VatanenT_2016;SRR4305122_1.fastq.gz;SRR4305122_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305123;VatanenT_2016;SRR4305123_1.fastq.gz;SRR4305123_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305124;VatanenT_2016;SRR4305124_1.fastq.gz;SRR4305124_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305125;VatanenT_2016;SRR4305125_1.fastq.gz;SRR4305125_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305126;VatanenT_2016;SRR4305126_1.fastq.gz;SRR4305126_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305127;VatanenT_2016;SRR4305127_1.fastq.gz;SRR4305127_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305128;VatanenT_2016;SRR4305128_1.fastq.gz;SRR4305128_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305144;VatanenT_2016;SRR4305144_1.fastq.gz;SRR4305144_2.fastq.gz;SRR4305144.fastq.gz;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305129;VatanenT_2016;SRR4305129_1.fastq.gz;SRR4305129_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305130;VatanenT_2016;SRR4305130_1.fastq.gz;SRR4305130_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305131;VatanenT_2016;SRR4305131_1.fastq.gz;SRR4305131_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305132;VatanenT_2016;SRR4305132_1.fastq.gz;SRR4305132_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305133;VatanenT_2016;SRR4305133_1.fastq.gz;SRR4305133_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305134;VatanenT_2016;SRR4305134_1.fastq.gz;SRR4305134_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305135;VatanenT_2016;SRR4305135_1.fastq.gz;SRR4305135_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305136;VatanenT_2016;SRR4305136_1.fastq.gz;SRR4305136_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305137;VatanenT_2016;SRR4305137_1.fastq.gz;SRR4305137_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305138;VatanenT_2016;SRR4305138_1.fastq.gz;SRR4305138_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305139;VatanenT_2016;SRR4305139_1.fastq.gz;SRR4305139_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305140;VatanenT_2016;SRR4305140_1.fastq.gz;SRR4305140_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305141;VatanenT_2016;SRR4305141_1.fastq.gz;SRR4305141_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305142;VatanenT_2016;SRR4305142_1.fastq.gz;SRR4305142_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305143;VatanenT_2016;SRR4305143_1.fastq.gz;SRR4305143_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305145;VatanenT_2016;SRR4305145_1.fastq.gz;SRR4305145_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
SRR4305146;VatanenT_2016;SRR4305146_1.fastq.gz;SRR4305146_2.fastq.gz;;True;/gfs/data/curated_metagenomes/VatanenT_2016
