KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR341617;QinJ_2012;SRR341617_1.fastq.gz;SRR341617_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341618;QinJ_2012;SRR341618_1.fastq.gz;SRR341618_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341620;QinJ_2012;SRR341620_1.fastq.gz;SRR341620_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341621;QinJ_2012;SRR341621_1.fastq.gz;SRR341621_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341622;QinJ_2012;SRR341622_1.fastq.gz;SRR341622_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341623;QinJ_2012;SRR341623_1.fastq.gz;SRR341623_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341624;QinJ_2012;SRR341624_1.fastq.gz;SRR341624_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341625;QinJ_2012;SRR341625_1.fastq.gz;SRR341625_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341626;QinJ_2012;SRR341626_1.fastq.gz;SRR341626_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341627;QinJ_2012;SRR341627_1.fastq.gz;SRR341627_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341628;QinJ_2012;SRR341628_1.fastq.gz;SRR341628_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341629;QinJ_2012;SRR341629_1.fastq.gz;SRR341629_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341630;QinJ_2012;SRR341630_1.fastq.gz;SRR341630_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341631;QinJ_2012;SRR341631_1.fastq.gz;SRR341631_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341632;QinJ_2012;SRR341632_1.fastq.gz;SRR341632_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341633;QinJ_2012;SRR341633_1.fastq.gz;SRR341633_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341634;QinJ_2012;SRR341634_1.fastq.gz;SRR341634_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341635;QinJ_2012;SRR341635_1.fastq.gz;SRR341635_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341636;QinJ_2012;SRR341636_1.fastq.gz;SRR341636_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341637;QinJ_2012;SRR341637_1.fastq.gz;SRR341637_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR341638;QinJ_2012;SRR341638_1.fastq.gz;SRR341638_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
