KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR1622815;OhJ_2014;SRR1622815_1.fastq.gz;SRR1622815_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622816;OhJ_2014;SRR1622816_1.fastq.gz;SRR1622816_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622817;OhJ_2014;SRR1622817_1.fastq.gz;SRR1622817_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622818;OhJ_2014;SRR1622818_1.fastq.gz;SRR1622818_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622819;OhJ_2014;SRR1622819_1.fastq.gz;SRR1622819_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622820;OhJ_2014;SRR1622820_1.fastq.gz;SRR1622820_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622821;OhJ_2014;SRR1622821_1.fastq.gz;SRR1622821_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622822;OhJ_2014;SRR1622822_1.fastq.gz;SRR1622822_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622823;OhJ_2014;SRR1622823_1.fastq.gz;SRR1622823_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622824;OhJ_2014;SRR1622824_1.fastq.gz;SRR1622824_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622825;OhJ_2014;SRR1622825_1.fastq.gz;SRR1622825_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622826;OhJ_2014;SRR1622826_1.fastq.gz;SRR1622826_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622827;OhJ_2014;SRR1622827_1.fastq.gz;SRR1622827_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622828;OhJ_2014;SRR1622828_1.fastq.gz;SRR1622828_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622829;OhJ_2014;SRR1622829_1.fastq.gz;SRR1622829_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622833;OhJ_2014;SRR1622833_1.fastq.gz;SRR1622833_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622834;OhJ_2014;SRR1622834_1.fastq.gz;SRR1622834_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622835;OhJ_2014;SRR1622835_1.fastq.gz;SRR1622835_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622836;OhJ_2014;SRR1622836_1.fastq.gz;SRR1622836_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622837;OhJ_2014;SRR1622837_1.fastq.gz;SRR1622837_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622838;OhJ_2014;SRR1622838_1.fastq.gz;SRR1622838_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622839;OhJ_2014;SRR1622839_1.fastq.gz;SRR1622839_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622840;OhJ_2014;SRR1622840_1.fastq.gz;SRR1622840_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622841;OhJ_2014;SRR1622841_1.fastq.gz;SRR1622841_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622842;OhJ_2014;SRR1622842_1.fastq.gz;SRR1622842_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622843;OhJ_2014;SRR1622843_1.fastq.gz;SRR1622843_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622844;OhJ_2014;SRR1622844_1.fastq.gz;SRR1622844_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622845;OhJ_2014;SRR1622845_1.fastq.gz;SRR1622845_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622846;OhJ_2014;SRR1622846_1.fastq.gz;SRR1622846_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622847;OhJ_2014;SRR1622847_1.fastq.gz;SRR1622847_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622848;OhJ_2014;SRR1622848_1.fastq.gz;SRR1622848_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622849;OhJ_2014;SRR1622849_1.fastq.gz;SRR1622849_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622850;OhJ_2014;SRR1622850_1.fastq.gz;SRR1622850_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622851;OhJ_2014;SRR1622851_1.fastq.gz;SRR1622851_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622852;OhJ_2014;SRR1622852_1.fastq.gz;SRR1622852_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622853;OhJ_2014;SRR1622853_1.fastq.gz;SRR1622853_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622854;OhJ_2014;SRR1622854_1.fastq.gz;SRR1622854_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622855;OhJ_2014;SRR1622855_1.fastq.gz;SRR1622855_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622856;OhJ_2014;SRR1622856_1.fastq.gz;SRR1622856_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622857;OhJ_2014;SRR1622857_1.fastq.gz;SRR1622857_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622858;OhJ_2014;SRR1622858_1.fastq.gz;SRR1622858_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622860;OhJ_2014;SRR1622860_1.fastq.gz;SRR1622860_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622861;OhJ_2014;SRR1622861_1.fastq.gz;SRR1622861_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622862;OhJ_2014;SRR1622862_1.fastq.gz;SRR1622862_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622863;OhJ_2014;SRR1622863_1.fastq.gz;SRR1622863_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622864;OhJ_2014;SRR1622864_1.fastq.gz;SRR1622864_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622865;OhJ_2014;SRR1622865_1.fastq.gz;SRR1622865_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622866;OhJ_2014;SRR1622866_1.fastq.gz;SRR1622866_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622867;OhJ_2014;SRR1622867_1.fastq.gz;SRR1622867_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622868;OhJ_2014;SRR1622868_1.fastq.gz;SRR1622868_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622869;OhJ_2014;SRR1622869_1.fastq.gz;SRR1622869_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622870;OhJ_2014;SRR1622870_1.fastq.gz;SRR1622870_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622871;OhJ_2014;SRR1622871_1.fastq.gz;SRR1622871_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622872;OhJ_2014;SRR1622872_1.fastq.gz;SRR1622872_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622873;OhJ_2014;SRR1622873_1.fastq.gz;SRR1622873_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622874;OhJ_2014;SRR1622874_1.fastq.gz;SRR1622874_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622875;OhJ_2014;SRR1622875_1.fastq.gz;SRR1622875_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622876;OhJ_2014;SRR1622876_1.fastq.gz;SRR1622876_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622877;OhJ_2014;SRR1622877_1.fastq.gz;SRR1622877_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622878;OhJ_2014;SRR1622878_1.fastq.gz;SRR1622878_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622879;OhJ_2014;SRR1622879_1.fastq.gz;SRR1622879_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622880;OhJ_2014;SRR1622880_1.fastq.gz;SRR1622880_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622881;OhJ_2014;SRR1622881_1.fastq.gz;SRR1622881_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622882;OhJ_2014;SRR1622882_1.fastq.gz;SRR1622882_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622883;OhJ_2014;SRR1622883_1.fastq.gz;SRR1622883_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622884;OhJ_2014;SRR1622884_1.fastq.gz;SRR1622884_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622885;OhJ_2014;SRR1622885_1.fastq.gz;SRR1622885_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622886;OhJ_2014;SRR1622886_1.fastq.gz;SRR1622886_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622887;OhJ_2014;SRR1622887_1.fastq.gz;SRR1622887_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622888;OhJ_2014;SRR1622888_1.fastq.gz;SRR1622888_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622889;OhJ_2014;SRR1622889_1.fastq.gz;SRR1622889_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622890;OhJ_2014;SRR1622890_1.fastq.gz;SRR1622890_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622891;OhJ_2014;SRR1622891_1.fastq.gz;SRR1622891_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622892;OhJ_2014;SRR1622892_1.fastq.gz;SRR1622892_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622893;OhJ_2014;SRR1622893_1.fastq.gz;SRR1622893_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622894;OhJ_2014;SRR1622894_1.fastq.gz;SRR1622894_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622895;OhJ_2014;SRR1622895_1.fastq.gz;SRR1622895_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622896;OhJ_2014;SRR1622896_1.fastq.gz;SRR1622896_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622897;OhJ_2014;SRR1622897_1.fastq.gz;SRR1622897_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622898;OhJ_2014;SRR1622898_1.fastq.gz;SRR1622898_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622899;OhJ_2014;SRR1622899_1.fastq.gz;SRR1622899_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622900;OhJ_2014;SRR1622900_1.fastq.gz;SRR1622900_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622901;OhJ_2014;SRR1622901_1.fastq.gz;SRR1622901_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622902;OhJ_2014;SRR1622902_1.fastq.gz;SRR1622902_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622903;OhJ_2014;SRR1622903_1.fastq.gz;SRR1622903_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622904;OhJ_2014;SRR1622904_1.fastq.gz;SRR1622904_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622905;OhJ_2014;SRR1622905_1.fastq.gz;SRR1622905_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622906;OhJ_2014;SRR1622906_1.fastq.gz;SRR1622906_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622907;OhJ_2014;SRR1622907_1.fastq.gz;SRR1622907_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622908;OhJ_2014;SRR1622908_1.fastq.gz;SRR1622908_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622909;OhJ_2014;SRR1622909_1.fastq.gz;SRR1622909_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622910;OhJ_2014;SRR1622910_1.fastq.gz;SRR1622910_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622911;OhJ_2014;SRR1622911_1.fastq.gz;SRR1622911_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622912;OhJ_2014;SRR1622912_1.fastq.gz;SRR1622912_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622913;OhJ_2014;SRR1622913_1.fastq.gz;SRR1622913_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622914;OhJ_2014;SRR1622914_1.fastq.gz;SRR1622914_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622915;OhJ_2014;SRR1622915_1.fastq.gz;SRR1622915_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622916;OhJ_2014;SRR1622916_1.fastq.gz;SRR1622916_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622917;OhJ_2014;SRR1622917_1.fastq.gz;SRR1622917_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622918;OhJ_2014;SRR1622918_1.fastq.gz;SRR1622918_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622919;OhJ_2014;SRR1622919_1.fastq.gz;SRR1622919_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622920;OhJ_2014;SRR1622920_1.fastq.gz;SRR1622920_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622921;OhJ_2014;SRR1622921_1.fastq.gz;SRR1622921_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622922;OhJ_2014;SRR1622922_1.fastq.gz;SRR1622922_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622923;OhJ_2014;SRR1622923_1.fastq.gz;SRR1622923_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622924;OhJ_2014;SRR1622924_1.fastq.gz;SRR1622924_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622925;OhJ_2014;SRR1622925_1.fastq.gz;SRR1622925_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622926;OhJ_2014;SRR1622926_1.fastq.gz;SRR1622926_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622927;OhJ_2014;SRR1622927_1.fastq.gz;SRR1622927_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622928;OhJ_2014;SRR1622928_1.fastq.gz;SRR1622928_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622929;OhJ_2014;SRR1622929_1.fastq.gz;SRR1622929_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622930;OhJ_2014;SRR1622930_1.fastq.gz;SRR1622930_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622931;OhJ_2014;SRR1622931_1.fastq.gz;SRR1622931_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622932;OhJ_2014;SRR1622932_1.fastq.gz;SRR1622932_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622933;OhJ_2014;SRR1622933_1.fastq.gz;SRR1622933_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622934;OhJ_2014;SRR1622934_1.fastq.gz;SRR1622934_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622935;OhJ_2014;SRR1622935_1.fastq.gz;SRR1622935_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622936;OhJ_2014;SRR1622936_1.fastq.gz;SRR1622936_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622937;OhJ_2014;SRR1622937_1.fastq.gz;SRR1622937_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1622938;OhJ_2014;SRR1622938_1.fastq.gz;SRR1622938_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623045;OhJ_2014;SRR1623045_1.fastq.gz;SRR1623045_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623046;OhJ_2014;SRR1623046_1.fastq.gz;SRR1623046_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623047;OhJ_2014;SRR1623047_1.fastq.gz;SRR1623047_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623048;OhJ_2014;SRR1623048_1.fastq.gz;SRR1623048_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623049;OhJ_2014;SRR1623049_1.fastq.gz;SRR1623049_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623050;OhJ_2014;SRR1623050_1.fastq.gz;SRR1623050_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623051;OhJ_2014;SRR1623051_1.fastq.gz;SRR1623051_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623052;OhJ_2014;SRR1623052_1.fastq.gz;SRR1623052_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623053;OhJ_2014;SRR1623053_1.fastq.gz;SRR1623053_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623054;OhJ_2014;SRR1623054_1.fastq.gz;SRR1623054_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623055;OhJ_2014;SRR1623055_1.fastq.gz;SRR1623055_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623056;OhJ_2014;SRR1623056_1.fastq.gz;SRR1623056_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623057;OhJ_2014;SRR1623057_1.fastq.gz;SRR1623057_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623058;OhJ_2014;SRR1623058_1.fastq.gz;SRR1623058_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623059;OhJ_2014;SRR1623059_1.fastq.gz;SRR1623059_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623060;OhJ_2014;SRR1623060_1.fastq.gz;SRR1623060_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623061;OhJ_2014;SRR1623061_1.fastq.gz;SRR1623061_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623062;OhJ_2014;SRR1623062_1.fastq.gz;SRR1623062_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623063;OhJ_2014;SRR1623063_1.fastq.gz;SRR1623063_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623064;OhJ_2014;SRR1623064_1.fastq.gz;SRR1623064_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623065;OhJ_2014;SRR1623065_1.fastq.gz;SRR1623065_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623066;OhJ_2014;SRR1623066_1.fastq.gz;SRR1623066_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623067;OhJ_2014;SRR1623067_1.fastq.gz;SRR1623067_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623068;OhJ_2014;SRR1623068_1.fastq.gz;SRR1623068_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623069;OhJ_2014;SRR1623069_1.fastq.gz;SRR1623069_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
SRR1623070;OhJ_2014;SRR1623070_1.fastq.gz;SRR1623070_2.fastq.gz;;True;/gfs/data/curated_metagenomes/OhJ_2014
